ID,text,target,stance,stance:confidence,against_reason,favor_reason,none_reason,sarcasm,sarcasm:confidence,sentiment,sentiment:confidence,datetime,Date
2660,في #زمن_الكورونا أصبحت العقول التي تحارب وترفض #التحول_الإلكتروني في تقديم #الخدمات وتنفيذ #الإجراءات وتضع العقبات والمستحيلات؛ هي أول من نادى بسرعة التحول الإلكتروني؛ وكأن #الكورونا أتت بالحلول. فأين كنا عن هذه الطفرة الإلكترونية لتسهيل وتقليل التكلفة والجهد. #المجتمع_الوظيفي,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.6211,2020-05-06 18:56:51+00:00,06/05/2020
2661,   التزامن لا يساوي التوافق، تراه تطعيم ضد كورونا مو تطعيم ضد الموت,Covid Vaccine,Favor,0.5781,,F_Implicit,,No,1.0,Neutral,0.3634,2021-03-24 02:32:12+00:00,24/03/2021
2663,ظهر التطوُّر التقني في مجالات كثيرة جدًا! ولكن  هل من الممكن أن يجد التحوّل التقني مكانًا له في مجال الساحات القانونيّة؟ URL,Digital Transformation,None,0.585,,,Not clear,No,1.0,Neutral,0.7742,2021-01-15 12:10:13+00:00,15/01/2021
2664, انا ما اخذته لان المسحات كلها غلط بلسان كاري موليس مخترع البي اس ار .. ولان اللقاح مايعتبر تطعيم يعتبر تعديل لجسم الانسان يحمل جينات وشفرات وراثيه ولاسباب اخرى مايكفي ان اذكرها اهني ولان نسبة الشفاء كورونا فوق ال٩٠% فليش التهويل والاجبار عالتطع,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Negative,0.6509,2021-03-22 11:27:27+00:00,22/03/2021
2665, التحول الرقمي هو ليس حكر فقط على تحويل العمليات من اليدويه الى الالكترونيه. بل ايضاً تسهيل و تقنين الاجراءات و الربط الالكتروني.  اما الرقمنه اعتقد انه مصطلح مصطنع نتيجة تطور التقنية.,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-08-16 13:33:58+00:00,16/08/2020
2666,دكتوري أخذ تطعيم كورونا .. وصار له أسبوع تعبان ومريض ما عطانا ولا محاضره .. كل يوم الصبح يدز لنا انه تعبان وحرارته مرتفعه وضغط الدم عنده نازل .. أنا حيييل متضايقه عليه .. يارب انك تشافيه وتعافيه يارب🙏🏻♥️,Covid Vaccine,Against,1.0,A_Implicit,,,No,1.0,Neutral,1.0,2021-04-22 05:23:37+00:00,22/04/2021
2667,تحيةٌ عظيمةٌ صـادقة لهكذا عُقـول تُتقن فن التحوّل الإلكتـروني ولا تكتفي بامتطاء الإنماط التقليدية. أنِعم وأكرم بك دكتور وعسى أن نرى الجميع يسير في هذا الاتجاه  ومن فوائد هذه الأزمة أنها تخلق فينا روح صناعة البديل والتجديد. URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,0.7454,2020-03-15 05:32:06+00:00,15/03/2020
2669,الحمدلله اخذت امس الجرعه الاولى  من لقاح فايزر عسى خير ان شاء الله  ونصيحتي لكم ياخوان طعموا بارك الله  فيكم والتطعيم باذن الله راح يحميك من  المرض بعد الله سبحانه  #تطعيم_كورونا,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-08-31 10:48:09+00:00,31/08/2021
2670,هل منصه كويت #مسافر  كشخه يعني  ! هل وجودها دليل على التحول الرقمي ! مو كل شي لازم نحوله رقمي يا جماعه !  مرات التحول الرقمي يصبح كابوس للمجتمع ! شنو بتغير اذا المسافر  معاه التذكره والتامين والفحص وشهادة التطعيم للمطار  ! ليش تخلون الناس مدخلين بيانات ! بدون فايده ! ,Digital Transformation,Against,1.0,A_Explicit,,,No,0.804,Negative,0.598,2021-07-28 15:28:34+00:00,28/07/2021
2677,صباح التميز والتقنية😍 تزامناً مع انضمام مدرستنا لركب #بوابة_المستقبل إذاعة تضمنت عرض فيديو للتحول الرقمي تجارب و آراء ايجابية بالاضافة الى خطاب اذاعي للتعريف بالبوابة أهدافها متطلباتها وطريقةالدخول إليها اعداد مسؤولات التحول الرقمي/ أ/تهاني الصاعدي  أ/ أفنان الرحيلي  URL,Digital Transformation,Favor,0.7421,,F_Explicit,,No,1.0,Neutral,0.4028,2019-09-09 10:36:47+00:00,09/09/2019
2678,  تروح مكاتب الوساطه ويضربو عليك فلوس علشان الموعد فقط هل هذا هو التحول الالكتروني,Digital Transformation,Against,1.0,A_Explicit,,,No,1.0,Negative,0.7546,2020-04-25 10:40:00+00:00,25/04/2020
2679, انا مو ضد تطعيم كورونا بس انا ضد كل انواع التطعيم 😁,Covid Vaccine,Against,1.0,A_Explicit,,,Yes,0.6847,Neutral,1.0,2021-02-21 23:08:36+00:00,21/02/2021
2680,امي تقولي ياويلك اذا طعمت تطعيم كورونا😜محد يحبني الا امي☺️,Covid Vaccine,Against,1.0,A_Implicit,,,Yes,1.0,Neutral,0.7514,2020-12-17 10:12:10+00:00,17/12/2020
2681,الحمدلله؛ صار من السهل جداً الوصول بكل سهولة لمصادر المعرفة المفتوحة ؛ من خلال منصّات التقنية والتي توفر مدخلاً موحداً وشاملاً للوصول لجميع المصادر المعرفية ..  وتحميل العديد من الكتب المجانية. فرصة كبيرة للاستفادة من التحول الرقمي ✨ #التعليم_عن_بعد #التعلم_الالكتروني,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-03-31 07:43:34+00:00,31/03/2020
2684,صداااع و حراره الله المستعان 🤒🤕 #تطعيم_كورونا,Covid Vaccine,None,1.0,,,Not clear,No,1.0,Negative,1.0,2021-04-22 02:45:25+00:00,22/04/2021
2688,أخذت اليوم #تطعيم كورونا بمركز العقيق ١ بكل يسر وسهولة وقمة التنظيم والرعاية   شكراً للقائمين على هذا المركز وشكراً #وزارة_الصحة  وادام علينا و على بلادنا نعمة الصحة والعافية ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-02-24 08:04:55+00:00,24/02/2021
2696,📹 #covid_19 is a time machine كل التحول الاقتصادي و التقني و الاداري الذي تسارع بسبب #كوفيد19 يجعل من هذا الوباء آلة زمن نقلتنا بالفعل من ٢٠٢٠ و رؤية مستقبلية للعشر سنوات القادمة يتحقق كله اليوم أهلًا بكم في عام ٢٠٣٠ اليوم For the #LOVE of... URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-03-16 00:12:27+00:00,16/03/2021
2697,"عُقدت ورشةعمل لمسؤولي التحول الرقمي لمدارس ⁧#بوابة_المستقبل⁩ بعنوان ""شرح التجهيز التقني في مدارس المشروع  وآلية الدعم الفني والصيانة "" بمتوسطة الطحاوي   وبالتعاون مع ⁧#ادارة_التقنيات⁩ بالإدارة العامة ومشاركة منسق البوابة بمكتب تعليم خميس مشيط أ. عبدالخالق الغانم. URL",Digital Transformation,Favor,0.7492,,F_Explicit,,No,1.0,Positive,1.0,2019-10-21 15:35:55+00:00,21/10/2019
2698,#تطعيم_كورونا  لحماية نفسك وعائلتك ومجتمعك  #وزارة_التعليم  #تعليم_نجران ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,1.0,2021-04-19 14:56:00+00:00,19/04/2021
2699,#تطعيم_كورونا  لحماية نفسك وعائلتك ومجتمعك  خذ اللقاح وسجل الآن عبر تطبيق صحتي.         ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,1.0,2021-04-22 04:06:11+00:00,22/04/2021
2700,يساعد #التحول_الرقمي الشركات في توظيف أحدث التقنيات لتحليل البيانات والإحصائيات الخاصة بموقعها الإلكتروني على سبيل المثال  لينعكس على نمو وتطور الشركة 🖥️  إليك 3 مؤشرات تدل على حاجة شركتك للتحول الرقمي  URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-02-23 15:30:03+00:00,23/02/2020
2701, بالنسبة لي كشخص متخرج و باحث عن عمل ويتابع مع أفراد أسرته التحول من الحضور التقليدي إلى الإلكتروني شيء جداً رائع وجهد كبير و نجاحهم كان 100%. والمرونة لدى المعلمين و الطلاب ساعدت كثير . شكراً للجميع في وزارة التعليم .,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-09-28 11:12:52+00:00,28/09/2020
2704,"#رؤية_2030_واقع_يتحقق  خدمة السداد الإلكتروني  قراءة إلكترونية لعدادات المياه موقع ""استدعاء""  بناء أول منزل بتقنية الطباعة ثلاثية الأبعاد  التحول الرقمي في الخدمات العدلية  مدينة الملك سلمان للطاقة (سبارك)  تخيل كل هذا تسويه من بيتك فقط",Digital Transformation,Favor,0.7452,,F_Explicit,,No,1.0,Positive,0.4233,2021-04-25 20:21:37+00:00,25/04/2021
2709, طبيعي البشر يقاومون التغيير  لكن يجب على المسؤولين العمل على بث ثقافة التحول الإلكتروني بين مختلف شرائح الموظفين ومشاركة الجميع هذا المشروع حتى يشارك الجميع في التطبيق  والتحول مع مقاومة الموظفين لا يخدم العملية.,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.7345,2021-12-09 17:11:30+00:00,09/12/2021
2710,شرطة عمان السلطانية تعتبر نموذج مشرف ويحتذى به في سرعة الخدمات... مشروع التحول الالكتروني لخدمات وزارة الاسكان مطلب لمواكبةً متطلبات الثورة الصناعية. بعد التحول الإلكتروني لن يكون هناك تأخير في المعاملات  ويمكن للمواطن متابعة مواضيعه بسهولة. #عمان_تحتاج_أفكاركم URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Negative,0.402,2020-06-08 18:08:41+00:00,08/06/2020
2711,قوة التكنولوجيا و استعمال الذكاء الاصطناعي اللي موجودة لسه محدود الانتشار.....التحول الالكتروني حالياً متعطل علي قدرة و شجاعة الناس في التغيير...التغيير في انك تتخلص من القديم وتستعمل الجديد...{ تتخلص من القديم بكل انواعة للاسف...} #digitaltransformation   #obstacles,Digital Transformation,Favor,0.7472,,F_Explicit,,No,1.0,Neutral,0.5747,2020-09-05 09:11:28+00:00,05/09/2020
2713,اليوم راجعت مركز تطعيم كورونا فى محافظة الرس وتم اعطائي اول جرعة من اللقاح  فلقيت من كافة الكوادر والأطقم الطبية  بشاشة الوجه وحسن الأخلاق والخدمات والترتيب والنظافة المميزة لذا اتوجه لهم جميعا بارقى عبارات الشكر والتقدير .,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-02-21 10:11:27+00:00,21/02/2021
2714,فكرة التطعيم بتاع كورونا انا مش مرتاح لها  مش قادر اثق ف الدوله ف حتة انها تديك تطعيم ببلاش  و كمان تشجعك عليه و تفرضه ع بعض موظفي الدوله,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Neutral,0.6566,2021-09-13 16:37:27+00:00,13/09/2021
2715,   كلامك في محله.. واتمنى ان ينظر له بعين الاعتبار من قبل المسؤولين  نريد ان نرى التحول والتطور التقني بأعيننا وبخدمات ملموسه وفعليه لا اعلانيه ولاترويجيه ولابمباهاه بالمسميات التقنيه غير حقيقيه 👌,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,0.7454,2020-05-10 16:01:28+00:00,10/05/2020
2716,نعم استشعرت الجهات والمؤسسات أهمية التحول الإلكتروني بعد الأزمة .. ان شاء الله بانتهاء الأزمة قريبا .. ستكون هناك ممارسات تدرس .. وستعمل على تطوير الخدمات بشكل غير مسبوق..,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Negative,0.7519,2020-03-22 09:31:06+00:00,22/03/2020
2717,التحول الرقمي في المملكة يتسارع بطريقة لافتة في خدمة المواطنين وأعمال الحكومة والأعمال والاستثمار  ولاحضنا كيف تم تعزيز منظومة التحول الرقمي لبناء اقتصاد رقمي تنافسي قائم على التنوع والاستدامة,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-01-11 06:40:11+00:00,11/01/2021
